,OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized,Country,Year
2011,3044,2006-02-27,17.37,-79.04,7777,0,,2006
2012,3048,2006-12-07,17.38,-66.73,600,0,,2006
2013,3050,2004-04-16,17.39,-82.7,0,0,,2004
2014,3051,2004-11-29,17.39,-64.99,982,0,,2004
2015,3054,2006-12-07,17.4,-66.73,0,0,,2006
2016,3059,2002-11-20,17.42,-63.72,0,0,,2002
2017,3066,2001-10-31,17.45,-104.23,0,0,,2001
2018,3067,2003-04-15,17.45,-78.91,0,0,,2003
2019,3068,2008-12-01,17.45,-66.12,0,0,,2008
2020,3069,2001-02-26,17.46,-77.06,1620,0,Jamaica,2001
2021,3070,2002-11-21,17.46,-63.8,0,0,,2002
2022,3071,2003-03-11,17.46,-85.87,1080,0,,2003
2023,3072,2003-12-28,17.46,-79.08,491,0,,2003
2024,3076,2000-12-21,17.47,-79.6,1620,0,,2000
2025,3077,2002-04-18,17.47,-170.01,923,0,,2002
2026,3078,2007-12-08,17.47,-79.32,435,0,,2007
2027,3079,2007-11-29,17.48,-63.72,0,0,,2007
2028,3082,2005-11-17,17.5,-62.31,670,0,,2005
2029,3083,2001-11-28,17.51,-63.67,2700,0,,2001
2030,3087,2003-12-28,17.52,-78.16,1800,0,Jamaica,2003
2031,3088,2000-12-23,17.53,-77.98,540,0,Jamaica,2000
2032,3089,2007-04-24,17.54,-61.23,2175,0,,2007
2033,3090,2007-12-09,17.54,-79.76,2596,0,,2007
2034,3092,2003-12-04,17.55,-158.31,12419,0,,2003
2035,3093,2004-04-21,17.55,-158.31,600,0,,2004
2036,3094,2007-12-19,17.55,-84.7,0,0,,2007
2037,3095,2012-07-09,17.55,-158.31,60749,0,,2012
2038,3096,2012-10-30,17.55,-158.31,271392,0,,2012
2039,3097,2004-12-13,17.56,-72.2,0,0,,2004
2040,3098,2004-12-18,17.56,-75.34,2160,0,,2004
2041,3107,2001-12-15,17.57,-74.14,450,0,,2001
2042,3114,2003-12-26,17.58,-75.42,470,0,,2003
2043,3116,2001-11-17,17.6,-63.32,2700,0,Nederland,2001
2044,3117,2003-12-27,17.6,-77.23,1080,0,Jamaica,2003
2045,3118,2006-11-30,17.6,-62.73,2024,0,Saint Kitts and Nevis,2006
2046,3119,2006-11-30,17.6,-62.71,0,0,,2006
2047,3120,2003-12-27,17.61,-76.39,36254,0,Jamaica,2003
2048,3125,2004-03-12,17.63,-78.29,1259,0,Jamaica,2004
2049,3126,2001-11-17,17.64,-63.45,1620,0,Nederland,2001
2050,3127,2002-12-13,17.64,-115.08,535,0,,2002
2051,3132,2000-05-03,17.65,-62.55,540,0,,2000
2052,3133,2002-04-25,17.66,-86.0,5940,0,,2002
2053,3141,2005-04-28,17.67,-62.92,0,0,Nederland,2005
2054,3145,2003-02-15,17.68,-155.1,540,0,,2003
2055,3146,2007-12-10,17.68,-80.64,2311,0,,2007
2056,3147,2007-10-29,17.69,-58.38,3238,0,,2007
2057,3153,2005-04-25,17.72,-61.0,1200,0,,2005
2058,3157,2002-04-25,17.74,-86.02,1080,0,,2002
2059,3159,2007-11-12,17.76,-62.65,393,0,France,2007
2060,3164,2000-05-16,17.77,-67.08,1800,0,United States,2000
2061,3165,2000-05-16,17.77,-67.08,3600,0,United States,2000
2062,3166,2001-10-30,17.77,-105.74,540,0,,2001
2063,3168,2001-10-31,17.78,-59.51,1661,0,,2001
2064,3169,2001-02-26,17.79,-76.27,540,0,Jamaica,2001
2065,3170,2001-03-11,17.79,-85.87,540,0,,2001
2066,3171,2003-12-01,17.79,-64.39,0,0,United States,2003
2067,3172,2004-12-13,17.79,-72.33,0,0,,2004
2068,3176,2000-11-30,17.8,-64.98,1620,0,United States,2000
2069,3177,2000-04-27,17.81,-60.77,0,0,,2000
2070,3178,2004-12-16,17.81,-72.14,4320,0,,2004
2071,3179,2005-10-31,17.81,-58.63,0,0,,2005
2072,3180,2001-04-22,17.82,-61.39,0,0,,2001
2073,3183,2001-12-15,17.83,-74.96,4050,0,,2001
2074,3184,2006-11-29,17.83,-62.99,3240,0,France,2006
2075,3185,2001-02-25,17.84,-76.07,1620,0,Jamaica,2001
2076,3186,2000-11-05,17.86,-59.49,2160,0,,2000
2077,3187,2007-11-26,17.86,-64.31,0,0,,2007
2078,3190,2000-11-04,17.87,-60.43,0,0,,2000
2079,3193,2006-04-09,17.88,-76.13,8639,0,Jamaica,2006
2080,3194,2006-04-09,17.88,-76.13,1080,0,Jamaica,2006
2081,3197,2002-12-22,17.91,-75.85,600,0,,2002
2082,3198,2006-11-27,17.91,-63.18,2160,0,Nederland,2006
2083,3202,2004-04-07,17.93,-75.94,0,0,,2004
2084,3204,2002-04-19,17.95,-84.13,569,0,,2002
2085,3210,2007-11-14,17.97,-63.15,0,0,Nederland,2007
2086,3215,2000-05-04,17.99,-63.17,0,0,Nederland,2000
2087,3216,2002-12-21,17.99,-74.39,3569,0,,2002
2088,3218,2002-04-03,18.01,-156.72,2722,0,,2002
2089,3224,2006-02-25,18.02,-75.41,1543,0,,2006
2090,3226,2002-04-19,18.03,-85.26,1080,0,,2002
2091,3227,2000-12-21,18.04,-78.86,7559,0,,2000
2092,3228,2000-12-21,18.04,-78.86,2700,0,,2000
2093,3229,2007-12-12,18.05,-83.68,0,0,,2007
2094,3230,2007-11-26,18.06,-64.54,0,0,,2007
2095,3231,2006-12-07,18.07,-67.54,1080,0,,2006
2096,3236,2008-11-08,18.08,-58.88,710,0,,2008
2097,3237,2002-04-19,18.1,-83.08,2880,0,,2002
2098,3238,2003-12-01,18.12,-64.89,0,0,United States,2003
2099,3239,2004-12-18,18.13,-75.37,0,0,,2004
2100,3240,2006-10-31,18.13,-61.15,540,0,,2006
2101,3241,2000-12-12,18.14,-74.58,540,0,,2000
2102,3244,2002-12-21,18.15,-74.59,4234,0,,2002
2103,3246,2001-10-30,18.18,-105.82,540,0,,2001
2104,3247,2002-04-18,18.18,-81.92,0,0,,2002
2105,3249,2003-11-03,18.22,-57.63,540,0,,2003
2106,3254,2000-12-23,18.25,-78.69,1080,0,,2000
2107,3261,2007-10-29,18.28,-58.25,558,0,,2007
2108,3262,2003-11-20,18.29,-64.06,1080,0,,2003
2109,3263,2007-10-29,18.29,-58.23,0,0,,2007
